"Fall 2026"
"Generated 4/28/2026, 12:27:50 PM"
,"CLSS ID","CRN","Term","Term Code","Department Code","Subject Code","Catalog Number","Course","Section #","Course Title","Long Title","Schedule Type","Title","Meeting Pattern","Meetings","Instructor","Room","Status","Part of Term","Custom Start Date","Custom End Date","Session","Campus","Print/Web","Special Approval","Credit Hrs","Attributes","Course Attributes","Enrollment","Maximum Enrollment","Prior Enrollment","Wait Cap","Wait Total","Attend Mthd","Cross-listings","Cross-list Enrollment","Cross-list Maximum","Cross-list Wait Cap","Cross-list Wait Total","Cross-list Attend Meth","Link To","Comments","Section Notes#1","Section Notes#2","Restrictions
Student Attribute 
Include/Exclude","Restrictions
Student Attribute","Restrictions
Cohort 
Include/Exclude","Restrictions
Cohort"
,"365","70967","Fall 2026","202670","MATH","MATH","110B","MATH 110B","70967 (965)","Calculus II","Calculus II","Online Hybrid","","Sa 8:10am-10am","Sa 8:10am-10am [Online Hybrid (To Be Arranged)]; Does Not Meet (12/19/2026) [Lecture (Class)]","Nguyen, Sean (W99184420) [Primary, 100%]","HBB 261; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Weekend","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","1","40","38","10","0","DI","","","","","","","","Need to cancel and replace with a new section: Meeting date/pattern error.","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 19th from 8:10 - 10:00 am will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2148","74339","Fall 2026","202670","MATH","MATH","110B","MATH 110B","74339 (966)","Calculus II","","Online Hybrid","","Sa 8:10am-10am","Sa 8:10am-10am (12/19/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Nguyen, Sean (W99184420) [Primary, 100%]","General Assignment Room; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Weekend","Ocean","Yes","(None Assigned)","5","InsMa: No-Cost OER; CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","40","","10","0","DI","","","","","","","","Room Request HB 261.
Section to replace MATH 110B 965 70967","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 19th from 8:10 - 10:00 am will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.","","","",""
"MATH 110C - Calculus III"
,"366","70968","Fall 2026","202670","MATH","MATH","110C","MATH 110C","70968 (002)","Calculus III","Calculus III","Lecture","","TR 11:10am-1:25pm","TR 11:10am-1:25pm [Lecture (Class)]","Lee, Theodore (W00001670) [Primary, 100%]","BATL 753 - General Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","25","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"972","72454","Fall 2026","202670","MATH","MATH","110C","MATH 110C","72454 (003)","Calculus III","Calculus III","Lecture","","TR 2:10pm-4:35pm","TR 2:10pm-4:35pm [Lecture (Class)]","Liu, Renee (W00703406) [Primary, 100%]","HC 205","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","35","10","0","D","","","","","","","","Room Request: HC 205 or HC 206","","For more information, students can check the <a href=""https://sites.google.com/mail.ccsf.edu/renee-math-classroom/home"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1995","74257","Fall 2026","202670","MATH","MATH","110C","MATH 110C","74257 (501)","Calculus III","","Lecture","","MW 6:10pm-8:25pm","MW 6:10pm-8:25pm [Lecture (Class)]","Rankenburg, Peter (@00280788) [Primary, 100%]","HBB 380","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost, Not OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","0","10","0","W","","","","","","","","Room Request: Smart Classroom","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"367","70972","Fall 2026","202670","MATH","MATH","110C","MATH 110C","70972 (961)","Calculus III","Calculus III","Online Hybrid","","F 8:10am-10am","F 8:10am-10am (10/23/2026) [Lecture (Class)]; F 8:10am-10am (12/18/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Bass, Jamey (@00229580) [Primary, 100%]","HC 202; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","47","10","0","DI","","","","","","","","Room Request: Same Room as MATH 130-70979 (961)","","This class requires two in-person meetings and the use of Canvas. The required in-person meetings on October 23rd and December 18th from 8:10 - 10:00 am will take place at the Ocean campus for the Midterm Exam and Final Exam, respectively. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/mail.ccsf.edu/jameybass/home"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 110S - Support for Calculus I"
,"1672","73833","Fall 2026","202670","MATH","MATH","110S","MATH 110S","73833 (S02)","Support for Calculus I","Support for Calculus I","Lecture","","TR 12:10pm-1pm","TR 12:10pm-1pm [Lecture (Class)]","Dadmehr, Shireen (WA2985154) [Primary, 100%]","CLOU 260 - Smart Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No-Cost OER;  Women's and Gender Studies","","0","33","40","10","0","W","","","","","","","","Room Request: Room with windows that open and the same room as MATH 110A-S02","","This is the required co-requisite support class for MATH 110A section S02. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1671","73832","Fall 2026","202670","MATH","MATH","110S","MATH 110S","73832 (S31)","Support for Calculus I","Support for Calculus I","Lecture","","MW 11:10am-12pm","MW 11:10am-12pm [Lecture (Class)]","Lum, Lily (W00076775) [Primary, 100%]","CHNB 1405","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Chinatown/North Beach","Yes","(None Assigned)","2","InsMa: No-Cost OER","","0","35","20","10","0","W","","","","","","","","Room Request: CHNB 605 (Smart Classroom and same as MATH 110A-S31)","","This is the required co-requisite support class for MATH 110A section S31. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1673","73834","Fall 2026","202670","MATH","MATH","110S","MATH 110S","73834 (S61)","Support for Calculus I","Support for Calculus I","Lecture","","M 6:10pm-8pm","M 6:10pm-8pm [Lecture (Class)]","Lockman, Kendra (@00242494) [Primary, 100%]","MIC 321- General Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Mission","Yes","(None Assigned)","2","InsMa: No-Cost OER","","0","35","22","10","0","W","","","","","","","","","","This is the required co-requisite support class for MATH 110A section S61. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1674","73835","Fall 2026","202670","MATH","MATH","110S","MATH 110S","73835 (S62)","Support for Calculus I","Support for Calculus I","Lecture","","W 2:10pm-4pm","W 2:10pm-4pm [Lecture (Class)]","Lockman, Kendra (@00242494) [Primary, 100%]","BATL 713- General Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No-Cost OER","","0","35","25","10","0","W","","","","","","","","","","This is the required co-requisite support class for MATH 110A section S62. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2130","74318","Fall 2026","202670","MATH","MATH","110S","MATH 110S","74318 (S64)","Support for Calculus I","","Lecture","","TR 11:10am-12pm","TR 11:10am-12pm [Lecture (Class)]","Saunders, Katharine (W00004261) [Primary, 100%]","BATL 713- General Classroom","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","2","","","0","35","0","10","0","D","","","","","","","","Room Request: BATL 713
Note: This is replacing a MATH 110S-S63 that had an error. Also, moving MATH 110A-007 to a new room.","","This is the required co-requisite support class for MATH 110A section S64. The course policies are the same for both courses.
","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 115 - Discrete Mathematics"
,"368","70973","Fall 2026","202670","MATH","MATH","115","MATH 115","70973 (002)","Discrete Mathematics","Discrete Mathematics","Lecture","","TR 9:40am-10:55am","TR 9:40am-10:55am [Lecture (Class)]","Mohammadzadeh, Sonny (@00256571) [Primary, 100%]","ART 312 - General Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","33","10","0","W","","","","","","","","Room Request: Same smart classroom as MATH 65 001","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"369","70975","Fall 2026","202670","MATH","MATH","115","MATH 115","70975 (501)","Discrete Mathematics","Discrete Mathematics","Lecture","","W 5:10pm-8pm","W 5:10pm-8pm [Lecture (Class)]","Rebouh, Mousa (W00228633) [Primary, 100%]","HC 204 - Smart classroom w/ blacked out curtains @","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","22","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"1008","72595","Fall 2026","202670","MATH","MATH","115","MATH 115","72595 (961)","Discrete Mathematics","Discrete Mathematics","Online Hybrid","","Sa 10:10am-12pm","Sa 10:10am-12pm (12/19/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Nguyen, Sean (W99184420) [Primary, 100%]","JDVL 807; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Weekend","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","3","65","61","10","0","DI","","","","","","","","Room Request: Same room as MATH 110B (965)
Galley Proof Update: Move from HBB 361 to HBB 261, so it's in the same room as  MATH 110B (965).","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 19th from 10:10 - 12:00 pm will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 120 - Linear Algebra"
,"973","72456","Fall 2026","202670","MATH","MATH","120","MATH 120","72456 (501)","Linear Algebra","Linear Algebra","Lecture","","W 5:10pm-8pm","W 5:10pm-8pm [Lecture (Class)]","Ivanov, Dmitriy (W00219603) [Primary, 100%]","JDVL 805","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","24","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"1783","73963","Fall 2026","202670","MATH","MATH","120","MATH 120","73963 (962)","Linear Algebra","Linear Algebra","Online Hybrid","","Sa 10:10am-12pm","Sa 10:10am-12pm (10/24/2026) [Online Hybrid (Class)]; Sa 10:10am-12pm (12/19/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Rankenburg, Peter (@00280788) [Primary, 100%]","HBB 261; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Weekend","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost, Not OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","29","10","0","DI","","","","","","","","","","This class requires two in-person meetings and the use of Canvas. The required in-person meetings on October 24th and December 19th from 10:10 - 12:00 pm will take place at the Ocean campus for the Midterm Exam and Final Exam, respectively. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 130 - Linear Alg & Diff Equations"
,"1676","73839","Fall 2026","202670","MATH","MATH","130","MATH 130","73839 (001)","Linear Alg & Diff Equations","Linear Algebra and Differential Equations","Lecture","","TR 2:10pm-4:25pm","TR 2:10pm-4:25pm [Lecture (Class)]","Lee, Theodore (W00001670) [Primary, 100%]","BATL 611 - Smart Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","15","10","0","W","","","","","","","","Room Request: BATL 753 (or BATL 611)","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"370","70977","Fall 2026","202670","MATH","MATH","130","MATH 130","70977 (501)","Linear Alg & Diff Equations","Linear Algebra and Differential Equations","Lecture","","TR 5:10pm-7:25pm","TR 5:10pm-7:25pm [Lecture (Class)]","Ivanov, Dmitriy (W00219603) [Primary, 100%]","HC 215","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","47","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"371","70979","Fall 2026","202670","MATH","MATH","130","MATH 130","70979 (961)","Linear Alg & Diff Equations","Linear Algebra and Differential Equations","Online Hybrid","","F 10:10am-12pm","F 10:10am-12pm (10/23/2026) [Lecture (Class)]; F 10:10am-12pm (12/18/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Bass, Jamey (@00229580) [Primary, 100%]","HC 202; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","32","10","0","DI","","","","","","","","Room Request: Same Room as MATH 110C-70972 (961)","","This class requires two in-person meetings and the use of Canvas. The required in-person meetings on October 23rd and December 18th from 10:10 - 12:00 am will take place at the Ocean campus for the Midterm Exam and Final Exam, respectively. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/mail.ccsf.edu/jameybass/home"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 65 - Math for Elementary Teachers"
,"1974","74258","Fall 2026","202670","MATH","MATH"," 65","MATH 65","74258 (001)","Math for Elementary Teachers","","Lecture","","TR 11:10am-12:25pm","TR 11:10am-12:25pm [Lecture (Class)]","Mohammadzadeh, Sonny (@00256571) [Primary, 100%]","JDVL 810","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CCSF 2: Mathematics","CCSF 2: Mathematics","0","35","0","10","0","W","","","","","","","","Room Request: Same smart classroom as MATH 115 002","","","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 70 - Liberal Arts Math"
,"2132","74321","Fall 2026","202670","MATH","MATH"," 70","MATH 70","74321 (001)","Liberal Arts Math","","Lecture","","TR 9:10am-10:30am","TR 9:10am-10:30am [Lecture (Class)]","Fahey, Adam (@00171334) [Primary, 100%]","JDVL 804","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","0","10","0","D","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"372","70994","Fall 2026","202670","MATH","MATH"," 70","MATH 70","70994 (002)","Liberal Arts Math","Liberal Arts Math","Lecture","","MW 10:10am-11:25am","MW 10:10am-11:25am [Lecture (Class)]","Maxwell, Michael (@00126534) [Primary, 100%]","STEM 317","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","31","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"974","72457","Fall 2026","202670","MATH","MATH"," 70","MATH 70","72457 (004)","Liberal Arts Math","Liberal Arts Math","Lecture","","T 6:10pm-9pm","T 6:10pm-9pm [Lecture (Class)]","Maoujoudi, Abdelhak (@00286331) [Primary, 100%]","CHNB 1405","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Chinatown/North Beach","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","11","10","0","W","","","","","","","","","","This 17.5-week section will take place at the Chinatown/North Beach Center.","Exclude (E)","High School Exemption (CHSS) ","",""
,"376","70998","Fall 2026","202670","MATH","MATH"," 70","MATH 70","70998 (201)","Liberal Arts Math","Liberal Arts Math","Lecture","","T 6:10pm-9pm","T 6:10pm-9pm [Lecture (Class)]","Dadmehr, Shireen (WA2985154) [Primary, 100%]","JAD 100 - Classroom ","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","John Adams","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics;  Women's and Gender Studies","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","30","10","0","W","","","","","","","","Room Request: Room with windows that open","","This 17.5-week section will take place at the John Adams Center. Focus: Women's and Gender Studies. Emphasis on examining how society shapes women's views towards math. Use of math examples related to women's lives.","Exclude (E)","High School Exemption (CHSS) ","",""
,"375","70997","Fall 2026","202670","MATH","MATH"," 70","MATH 70","70997 (501)","Liberal Arts Math","Liberal Arts Math","Lecture","","TR 4:40pm-5:55pm","TR 4:40pm-5:55pm [Lecture (Class)]","Bradach, Kyle (S00015786) [Primary, 100%]","STEM 317","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","28","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"976","72459","Fall 2026","202670","MATH","MATH"," 70","MATH 70","72459 (502)","Liberal Arts Math","Liberal Arts Math","Lecture","","W 5:10pm-8:25pm","W 5:10pm-8:25pm [Lecture (Class)]","Fahey, Adam (@00171334) [Primary, 100%]","HC 214","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","25","10","0","D","","","","","","","","","","Some seats are reserved for students in the New Directions program.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1679","73842","Fall 2026","202670","MATH","MATH"," 70","MATH 70","73842 (932)","Liberal Arts Math","Liberal Arts Math","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Vysotskiy, Vitaliy (W00641290) [Primary, 100%]","No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Online","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost, Not OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","40","36","10","0","DI","","","","","","","","","","Some seats are reserved for students in the New Directions program. This class requires the use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1677","73840","Fall 2026","202670","MATH","MATH"," 70","MATH 70","73840 (935)","Liberal Arts Math","Liberal Arts Math","Online Learning","","Does Not Meet","Does Not Meet [Lecture (Class)]","Riazati, Farzan (@00288354) [Primary, 100%]","No Room Assigned","Active","12 week session (9/28/26 to 12/22/26)","","","Evening","Online","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","65","23","10","0","DI","","","","","","","","","","Some seats are reserved for students in the New Directions program. This class requires the use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 12 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/mail.ccsf.edu/math70-961/home"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1678","73841","Fall 2026","202670","MATH","MATH"," 70","MATH 70","73841 (961)","Liberal Arts Math","Liberal Arts Math","Online Hybrid","","TR 12:10pm-1:25pm","TR 12:10pm-1:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Lum, Lily (W00076775) [Primary, 100%]","STEM 317; No Room Assigned","Active","8 week session I (8/31/26 to 10/25/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","34","10","0","DI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 8 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1080","72731","Fall 2026","202670","MATH","MATH"," 70","MATH 70","72731 (962)","Liberal Arts Math","Liberal Arts Math","Online Hybrid","","TR 12:10pm-1:25pm","TR 12:10pm-1:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Lum, Lily (W00076775) [Primary, 100%]; Lum, Lily (W00076775) [100%]","STEM 317; No Room Assigned","Active","8 week session II (10/26/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","29","10","0","DI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 8 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1245","73043","Fall 2026","202670","MATH","MATH"," 70","MATH 70","73043 (966)","Liberal Arts Math","Liberal Arts Math","Online Hybrid","","Sa 10:10am-12pm","Sa 10:10am-12pm (12/19/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Riazati, Farzan (@00288354) [Primary, 100%]","CHNB 1405; No Room Assigned","Active","12 week session (9/28/26 to 12/22/26)","","","Weekend","Chinatown/North Beach","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","32","10","0","DI","","","","","","","","","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 19th from 10:10 - 12:00 pm will take place at the Chinatown/North Beach Center for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 12 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/mail.ccsf.edu/math70-961/home"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 75 - Math Analysis For Business"
,"378","71000","Fall 2026","202670","MATH","MATH"," 75","MATH 75","71000 (961)","Math Analysis For Business","Mathematical Analysis for Business","Online Hybrid","","F 10:10am-12pm","F 10:10am-12pm (12/18/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Saunders, Katharine (W00004261) [Primary, 100%]","BATL 713- General Classroom; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","40","10","0","DI","","","","","","","","","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 18th from 10:10 - 12:00 pm will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"379","71001","Fall 2026","202670","MATH","MATH"," 75","MATH 75","71001 (962)","Math Analysis For Business","Mathematical Analysis for Business","Online Hybrid","","F 1:10pm-3pm","F 1:10pm-3pm (12/18/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Saunders, Katharine (W00004261) [Primary, 100%]","BATL 713- General Classroom; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","39","10","0","DI","","","","","","","","","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 18th from 1:10 - 3:00 pm will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
